gvkey,indfmt,consol,popsrc,fyr,datafmt,airafxpgq,airafxpgq_dc,airaskq,airaskq_dc,airasmq,airasmq_dc,airfcgq,airfcgq_dc,airfltq,airfltq_dc,airoeasmq,airoeasmq_dc,airplfq,airplfq_dc,airprasmq,airprasmq_dc,airprevq,airprevq_dc,airprrpmq,airprrpmq_dc,airrpcq,airrpcq_dc,airrpkq,airrpkq_dc,airrpmq,airrpmq_dc,airtfxq,airtfxq_dc,airtrasmq,airtrasmq_dc,gmexpq,gmexpq_dc,gmfbexpq,gmfbexpq_dc,gmfbrevq,gmfbrevq_dc,gmothexpq,gmothexpq_dc,gmothrevq,gmothrevq_dc,gmpromq,gmpromq_dc,gmrevq,gmrevq_dc,gmrmexpq,gmrmexpq_dc,gmrmrevq,gmrmrevq_dc,gmtotrevq,gmtotrevq_dc,hbbckavq,hbbckavq_dc,hbbckq,hbbckq_dc,hbbckuq,hbbckuq_dc,hbcsq,hbcsq_dc,hbdcavq,hbdcavq_dc,hbdcq,hbdcq_dc,hbdcuq,hbdcuq_dc,hbinvfhq,hbinvfhq_dc,hbinvludq,hbinvludq_dc,hbinvnoq,hbinvnoq_dc,hbinvtq,hbinvtq_dc,hbinvuoq,hbinvuoq_dc,hbloq,hbloq_dc,hbluoq,hbluoq_dc,hbnocavq,hbnocavq_dc,hbnocq,hbnocq_dc,hbnocuq,hbnocuq_dc,hfadmchgq,hfadmchgq_dc,hfadmq,hfadmq_dc,hfavgdayq,hfavgdayq_dc,hfbdq,hfbdq_dc,hfbedlq,hfbedlq_dc,hfbedq,hfbedq_dc,hfdayq,hfdayq_dc,hfeadchgq,hfeadchgq_dc,hfeadq,hfeadq_dc,hffacq,hffacq_dc,hfmcdq,hfmcdq_dc,hfmceq,hfmceq_dc,hfmgdq,hfmgdq_dc,hfocpyq,hfocpyq_dc,hfopsq,hfopsq_dc,hfopvq,hfopvq_dc,hfoq,hfoq_dc,hfreachgq,hfreachgq_dc,hfrevchgq,hfrevchgq_dc,hfsalq,hfsalq_dc,hfstayq,hfstayq_dc,hfsupq,hfsupq_dc,hfsurgq,hfsurgq_dc,lgadrq,lgadrq_dc,lgpropq,lgpropq_dc,lgrevparq,lgrevparq_dc,lgroomsq,lgroomsq_dc,lgrorq,lgrorq_dc,mcdmcpq,mcdmcpq_dc,mcetq,mcetq_dc,mcgetq,mcgetq_dc,mcgprtq,mcgprtq_dc,mchptq,mchptq_dc,mcmctq,mcmctq_dc,mcmdeq,mcmdeq_dc,mcmdrq,mcmdrq_dc,mcmpdrq,mcmpdrq_dc,mcmreq,mcmreq_dc,mcmrpdeq,mcmrpdeq_dc,mcmrrq,mcmrrq_dc,mcniiq,mcniiq_dc,mcomlrq,mcomlrq_dc,mcorq,mcorq_dc,mcpprdq,mcpprdq_dc,mctreq,mctreq_dc,mctrrq,mctrrq_dc,mmaspagq,mmaspagq_dc,mmaspauq,mmaspauq_dc,mmaspcuq,mmaspcuq_dc,mmaspniq,mmaspniq_dc,mmaspznq,mmaspznq_dc,mmccagq,mmccagq_dc,mmccauq,mmccauq_dc,mmcpdcuq,mmcpdcuq_dc,mmpagq,mmpagq_dc,mmpauq,mmpauq_dc,mmpcagq,mmpcagq_dc,mmpcauq,mmpcauq_dc,mmpcoalq,mmpcoalq_dc,mmpcuq,mmpcuq_dc,mmpfeq,mmpfeq_dc,mmpniq,mmpniq_dc,mmpscq,mmpscq_dc,mmpznq,mmpznq_dc,mmxpxq,mmxpxq_dc,ogaspnglq,ogaspnglq_dc,ogaspngq,ogaspngq_dc,ogaspoilq,ogaspoilq_dc,ogpngdq,ogpngdq_dc,ogpngldq,ogpngldq_dc,ogpnglq,ogpnglq_dc,ogpngq,ogpngq_dc,ogpoildq,ogpoildq_dc,ogpoilq,ogpoilq_dc,ogxdhq,ogxdhq_dc,ogxpxq,ogxpxq_dc,orcaptq,orcaptq_dc,orcapuq,orcapuq_dc,orfmq,orfmq_dc,orfsitesq,orfsitesq_dc,orfvolq,orfvolq_dc,ormmq,ormmq_dc,ormsaleq,ormsaleq_dc,orpsdq,orpsdq_dc,orpsgq,orpsgq_dc,orpsoq,orpsoq_dc,orpspq,orpspq_dc,orpstq,orpstq_dc,orpydq,orpydq_dc,orpygq,orpygq_dc,orpyoq,orpyoq_dc,orpypq,orpypq_dc,orpytq,orpytq_dc,orttq,orttq_dc,rtlcsq,rtlcsq_dc,rtlnscq,rtlnscq_dc,rtlnseq,rtlnseq_dc,rtlnsoq,rtlnsoq_dc,rtnssfq,rtnssfq_dc,rttsfq,rttsfq_dc,scbktoblq,scbktoblq_dc,scbookq,scbookq_dc,uada12,uada12_dc,uadaq,uadaq_dc,uadate12,uadate12_dc,uadateq,uadateq_dc,uafudc12,uafudc12_dc,uafudcb12,uafudcb12_dc,uafudcbq,uafudcbq_dc,uafudce12,uafudce12_dc,uafudceq,uafudceq_dc,uafudcq,uafudcq_dc,uconswipq,uconswipq_dc,ucshfd12,ucshfd12_dc,ucshpri12,ucshpri12_dc,ucstke12,ucstke12_dc,udcloq,udcloq_dc,udcopresq,udcopresq_dc,udcoprestq,udcoprestq_dc,udd1q,udd1q_dc,udp12,udp12_dc,ududdq,ududdq_dc,udvp12,udvp12_dc,uedodf_dc,uedods_dc,uedodt_dc,uelrevaf,uelrevaf_dc,uelrevas,uelrevas_dc,uelrevat,uelrevat_dc,uelrevrf,uelrevrf_dc,uelrevrs,uelrevrs_dc,uelrevrt,uelrevrt_dc,uepsfi12,uepsfi12_dc,uepsfx12,uepsfx12_dc,uepspi12,uepspi12_dc,uepspx12,uepspx12_dc,ueroeaf,ueroeaf_dc,ueroeas,ueroeas_dc,ueroeat,ueroeat_dc,ueroerqf,ueroerqf_dc,ueroerqs,ueroerqs_dc,ueroerqt,ueroerqt_dc,uesub12,uesub12_dc,ugdodf_dc,ugdods_dc,ugdodt_dc,ugi12,ugi12_dc,ugrevaf,ugrevaf_dc,ugrevas,ugrevas_dc,ugrevat,ugrevat_dc,ugrevrf,ugrevrf_dc,ugrevrs,ugrevrs_dc,ugrevrt,ugrevrt_dc,ugroeaf,ugroeaf_dc,ugroeas,ugroeas_dc,ugroeat,ugroeat_dc,ugroerqf,ugroerqf_dc,ugroerqs,ugroerqs_dc,ugroerqt,ugroerqt_dc,uibcom12,uibcom12_dc,uitcbq,uitcbq_dc,uitci12,uitci12_dc,uitciq,uitciq_dc,uivatq,uivatq_dc,umii12,umii12_dc,uniami12,uniami12_dc,unopinc12,unopinc12_dc,unopinom12,unopinom12_dc,unopinomq,unopinomq_dc,unopit12,unopit12_dc,unopitn12,unopitn12_dc,unopitnq,unopitnq_dc,unopitq,unopitq_dc,unordc12,unordc12_dc,unordcq,unordcq_dc,unpq,unpq_dc,uopeom12,uopeom12_dc,uopeomq,uopeomq_dc,uopeps12,uopeps12_dc,uopexpt12,uopexpt12_dc,uopexptq,uopexptq_dc,uopext12,uopext12_dc,uopextq,uopextq_dc,uopi12,uopi12_dc,uopitt12,uopitt12_dc,uopittq,uopittq_dc,uoprdc12,uoprdc12_dc,uoprdcq,uoprdcq_dc,uopre12,uopre12_dc,uopreq,uopreq_dc,uoprgwci12,uoprgwci12_dc,uoprgwciq,uoprgwciq_dc,uoproi12,uoproi12_dc,uoproiq,uoproiq_dc,updvp12,updvp12_dc,uptq,uptq_dc,usale12,usale12_dc,usaleetq,usaleetq_dc,usalegwtq,usalegwtq_dc,uspi12,uspi12_dc,uspinoq,uspinoq_dc,ustatejurf,ustatejurf_dc,ustatejurs,ustatejurs_dc,ustatejurt,ustatejurt_dc,usubdvp12,usubdvp12_dc,utme12,utme12_dc,utstkcq,utstkcq_dc,utstkpq,utstkpq_dc,utxdi12,utxdi12_dc,utxdiq,utxdiq_dc,utxfed12,utxfed12_dc,utxfedq,utxfedq_dc,utxs12,utxs12_dc,utxsq,utxsq_dc,utxto12,utxto12_dc,utxtoq,utxtoq_dc,uxido12,uxido12_dc,uxint12,uxint12_dc,datadate,uedodf,uedods,uedodt,ugdodf,ugdods,ugdodt,add1,add2,add3,add4,addzip,busdesc,cik,city,conml,county,dlrsn,ein,fax,fic,fyrc,ggroup,gind,gsector,gsubind,idbflag,incorp,loc,naics,phone,prican,prirow,priusa,sic,spcindcd,spcseccd,spcsrc,state,stko,weburl,dldte,ipodate,conm,tic,cusip
003851,INDL,C,D,12,STD,324.0000,,,,54342000.0000,,894000.0000,,717.0000,,15.1300,,83.3000,,13.6900,,7438.0000,,16.4300,,,,,,45275000.0000,,2391.0000,,15.8300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20121231,,,,,,,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",0000027904,Atlanta,Delta Air Lines Inc,,,58-0218548,,USA,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,,DELTA AIR LINES INC,DAL,247361702
003851,INDL,C,D,12,STD,324.0000,,,,53022000.0000,,875000.0000,,719.0000,,15.6100,,81.2000,,13.8300,,7333.0000,,17.0200,,,,,,43078000.0000,,2808.0000,,16.0300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20130331,,,,,,,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",0000027904,Atlanta,Delta Air Lines Inc,,,58-0218548,,USA,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,,DELTA AIR LINES INC,DAL,247361702
003851,INDL,C,D,12,STD,303.0000,,,,59880000.0000,,981000.0000,,908.0000,,14.6900,,84.8000,,14.1900,,8494.0000,,16.7300,,,,,,50781000.0000,,3102.0000,,16.2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20130630,,,,,,,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",0000027904,Atlanta,Delta Air Lines Inc,,,58-0218548,,USA,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,,DELTA AIR LINES INC,DAL,247361702
003851,INDL,C,D,12,STD,297.0000,,,,63893000.0000,,1050000.0000,,900.0000,,13.9700,,86.0000,,14.4800,,9254.0000,,16.8500,,,,,,54939000.0000,,2835.0000,,16.4200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20130930,,,,,,,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",0000027904,Atlanta,Delta Air Lines Inc,,,58-0218548,,USA,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,,DELTA AIR LINES INC,DAL,247361702
003851,INDL,C,D,12,STD,305.0000,,,,55945000.0000,,922000.0000,,743.0000,,14.9700,,82.6000,,14.0700,,7874.0000,,17.0500,,,,,,46190000.0000,,2719.0000,,16.2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131231,,,,,,,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",0000027904,Atlanta,Delta Air Lines Inc,,,58-0218548,,USA,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,,DELTA AIR LINES INC,DAL,247361702
003851,INDL,C,D,12,STD,303.0000,,,,53904000.0000,,881000.0000,,909.0000,,15.3900,,82.7000,,14.2400,,7677.0000,,17.2100,,,,,,44601000.0000,,2699.0000,,16.5400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140331,,,,,,,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",0000027904,Atlanta,Delta Air Lines Inc,,,58-0218548,,USA,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,,DELTA AIR LINES INC,DAL,247361702
003851,INDL,C,D,12,STD,293.0000,,,,61817000.0000,,1001000.0000,,922.0000,,14.6300,,86.3000,,14.9900,,9266.0000,,17.3700,,,,,,53341000.0000,,2934.0000,,17.1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140630,,,,,,,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",0000027904,Atlanta,Delta Air Lines Inc,,,58-0218548,,USA,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,,DELTA AIR LINES INC,DAL,247361702
003851,INDL,C,D,12,STD,290.0000,,,,65926000.0000,,1067000.0000,,916.0000,,15.6900,,86.4000,,14.8300,,9776.0000,,17.1600,,,,,,56955000.0000,,3444.0000,,16.9600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140930,,,,,,,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",0000027904,Atlanta,Delta Air Lines Inc,,,58-0218548,,USA,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,,DELTA AIR LINES INC,DAL,247361702
003851,INDL,C,D,12,STD,262.0000,,,,58029000.0000,,944000.0000,,915.0000,,18.0500,,82.8000,,14.1900,,8235.0000,,17.1500,,,,,,48028000.0000,,4435.0000,,16.6200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141231,,,,,,,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",0000027904,Atlanta,Delta Air Lines Inc,,,58-0218548,,USA,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,,DELTA AIR LINES INC,DAL,247361702
003851,INDL,C,D,12,STD,293.0000,,,,56597000.0000,,918000.0000,,912.0000,,14.1200,,81.7000,,14.0000,,7923.0000,,17.1400,,,,,,46221000.0000,,2099.0000,,16.5900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20150331,,,,,,,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",0000027904,Atlanta,Delta Air Lines Inc,,,58-0218548,,USA,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,,DELTA AIR LINES INC,DAL,247361702
003851,INDL,C,D,12,STD,240.0000,,,,63937000.0000,,1029000.0000,,916.0000,,12.8800,,85.6000,,14.2900,,9139.0000,,16.6900,,,,,,54755000.0000,,1752.0000,,16.7500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20150630,,,,,,,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",0000027904,Atlanta,Delta Air Lines Inc,,,58-0218548,,USA,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,,DELTA AIR LINES INC,DAL,247361702
003851,INDL,C,D,12,STD,180.0000,,,,68031000.0000,,1096000.0000,,925.0000,,13.0700,,86.8000,,14.1000,,9595.0000,,16.2400,,,,,,59076000.0000,,2076.0000,,16.3300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20150930,,,,,,,Post Office Box 20706,,,,30320,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery.",0000027904,Atlanta,Delta Air Lines Inc,,,58-0218548,,USA,12,2030,203020,20,20302010,B,DE,USA,481111,404-715-2600,,,03,4512,605,600,B,GA,0,www.delta.com,,,DELTA AIR LINES INC,DAL,247361702
